date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,F,19,Rural,LE3,Together,1,2,Other,Business,No,Yes,67432,3,3.57,2.94
29/04/2018,M,19,Rural,LE3,Together,2,3,Other,Teacher,No,No,36205,2,4.98,4.49
29/04/2018,F,19,Rural,GT3,Together,0,3,Teacher,Health,Yes,No,37039,5,3.95,3.1
29/04/2018,M,19,Urban,LE3,Together,2,1,Teacher,Farmer,Yes,No,110006,3,2.47,2.0
29/04/2018,F,17,Urban,LE3,Together,1,0,Other,Services,No,No,87544,1,4.02,3.37
29/04/2018,M,17,Rural,GT3,Together,0,2,Other,Farmer,No,No,37987,1,3.77,3.16
29/04/2018,F,19,Urban,GT3,Apart,0,0,Health,Services,No,No,70239,2,4.7,4.08
29/04/2018,F,18,Rural,LE3,Together,3,3,Other,Health,No,Yes,84785,3,3.79,3.37
29/04/2018,F,18,Urban,LE3,Together,0,3,Teacher,Services,No,No,88358,3,3.64,3.04
29/04/2018,M,17,Rural,GT3,Together,4,4,Other,Teacher,No,No,62138,5,5.0,4.67
29/04/2018,M,19,Urban,GT3,Together,0,3,Teacher,Farmer,Yes,No,87984,1,2.43,2.0
29/04/2018,M,19,Urban,LE3,Together,3,0,At_home,Farmer,No,No,108428,4,3.58,3.0
29/04/2018,M,17,Rural,GT3,Together,3,1,Other,Health,Yes,No,49096,5,3.97,2.96
29/04/2018,M,18,Rural,GT3,Together,4,4,Teacher,Farmer,No,No,69536,5,3.54,3.17
29/04/2018,F,18,Rural,LE3,Together,3,1,Services,Health,No,No,42621,5,2.43,2.07
29/04/2018,M,18,Rural,GT3,Together,1,3,Health,Business,No,No,65958,2,4.06,3.32
29/04/2018,M,17,Rural,GT3,Together,1,3,Teacher,Teacher,Yes,No,33948,2,3.5,2.77
29/04/2018,F,18,Rural,LE3,Together,2,2,Other,Services,Yes,No,36287,5,3.71,2.78
29/04/2018,F,17,Rural,LE3,Together,0,2,Other,Services,No,No,48902,4,4.62,4.17
29/04/2018,F,17,Urban,GT3,Together,0,2,At_home,Services,No,No,86164,3,4.0,3.23
29/04/2018,F,19,Rural,GT3,Apart,3,4,Services,Business,No,No,55668,3,3.4,3.07
29/04/2018,M,18,Rural,GT3,Together,2,1,Teacher,Teacher,No,No,36772,1,4.06,3.43
29/04/2018,M,17,Rural,LE3,Together,2,4,Services,Farmer,No,No,67238,3,3.52,3.18
29/04/2018,F,18,Urban,GT3,Apart,4,2,At_home,Farmer,No,No,123968,3,3.6,3.26
29/04/2018,F,18,Rural,GT3,Together,2,4,Health,Teacher,No,No,50762,4,4.29,3.85
29/04/2018,M,19,Rural,GT3,Together,2,0,Services,Teacher,No,No,70906,3,3.38,2.75
29/04/2018,F,18,Rural,LE3,Together,3,1,At_home,Services,No,No,47213,4,4.17,3.46
29/04/2018,M,19,Urban,GT3,Together,0,4,Teacher,Farmer,Yes,No,79941,2,3.65,2.98
29/04/2018,M,17,Rural,GT3,Apart,1,4,Health,Teacher,No,No,60345,4,3.47,2.91
29/04/2018,M,18,Urban,GT3,Together,4,2,Other,Farmer,No,No,120184,2,3.47,3.02
29/04/2018,F,17,Urban,LE3,Together,4,3,At_home,Teacher,Yes,No,100964,4,3.4,2.91
29/04/2018,F,18,Rural,GT3,Together,3,4,Other,Health,No,No,66855,5,3.86,3.17
29/04/2018,M,17,Rural,GT3,Together,2,0,Health,Services,No,No,52968,2,3.62,3.02
29/04/2018,F,18,Rural,GT3,Together,3,2,At_home,Teacher,No,No,41046,2,4.69,4.34
29/04/2018,M,18,Rural,LE3,Together,0,4,At_home,Business,No,No,39909,3,3.22,2.78
29/04/2018,M,18,Urban,GT3,Together,0,2,Health,Teacher,Yes,No,78578,2,4.15,3.19
29/04/2018,F,18,Urban,GT3,Apart,2,2,Teacher,Health,No,No,98368,4,4.54,4.0
29/04/2018,F,18,Rural,GT3,Together,2,3,At_home,Business,Yes,No,63599,5,4.92,4.18
29/04/2018,F,18,Urban,LE3,Together,1,2,Health,Business,No,No,75719,5,3.27,2.7
29/04/2018,F,18,Urban,GT3,Together,1,0,Services,Teacher,No,No,85960,3,4.47,3.63
29/04/2018,F,18,Urban,LE3,Together,1,4,Other,Health,No,No,93606,4,3.93,3.29
29/04/2018,F,18,Urban,LE3,Together,2,2,At_home,Business,No,No,90624,4,4.48,3.74
29/04/2018,M,17,Rural,GT3,Together,3,4,Services,Services,Yes,No,79179,1,3.38,3.07
29/04/2018,M,19,Urban,GT3,Together,2,4,At_home,Services,No,No,115842,2,3.72,3.04
29/04/2018,M,18,Rural,GT3,Together,0,0,Teacher,Farmer,No,No,35352,3,3.56,2.86
29/04/2018,M,19,Urban,GT3,Together,2,1,Health,Farmer,No,No,105885,5,3.51,2.94
29/04/2018,F,18,Rural,GT3,Together,2,2,At_home,Health,No,No,50003,1,3.83,3.26
29/04/2018,M,18,Urban,GT3,Together,2,2,Health,Business,No,No,84223,4,5.0,4.33
29/04/2018,M,17,Rural,LE3,Apart,1,3,At_home,Services,No,No,61433,2,4.23,3.78
29/04/2018,M,17,Rural,GT3,Together,2,3,Teacher,Services,No,No,47718,5,3.57,2.89
29/04/2018,F,19,Urban,LE3,Together,4,2,Teacher,Health,No,No,86315,1,3.61,3.21
29/04/2018,M,17,Rural,GT3,Apart,0,1,Services,Business,No,No,46553,4,4.17,3.38
29/04/2018,F,17,Urban,GT3,Together,1,2,Teacher,Health,Yes,Yes,94682,5,3.68,2.44
29/04/2018,M,19,Rural,LE3,Together,2,2,Health,Teacher,No,No,54464,5,3.68,2.77
29/04/2018,M,17,Urban,GT3,Together,2,2,Teacher,Services,Yes,No,116704,4,3.08,2.46
29/04/2018,F,18,Rural,LE3,Together,1,1,At_home,Health,No,No,61419,4,3.77,3.02
29/04/2018,F,19,Urban,GT3,Together,1,3,Teacher,Health,No,No,83767,3,2.16,2.0
29/04/2018,M,19,Rural,GT3,Together,1,0,Health,Teacher,Yes,No,36466,5,2.65,2.0
29/04/2018,F,18,Urban,LE3,Together,4,2,At_home,Farmer,No,Yes,116028,4,3.57,3.0
29/04/2018,F,17,Urban,GT3,Together,3,3,Services,Services,Yes,No,117858,1,4.23,3.77
29/04/2018,M,19,Rural,GT3,Together,2,0,Services,Health,No,No,39240,2,4.85,4.35
29/04/2018,F,19,Rural,LE3,Together,3,2,Services,Services,No,Yes,71459,3,4.06,3.6
29/04/2018,F,18,Urban,GT3,Together,0,2,At_home,Farmer,No,No,90396,4,4.15,3.35
29/04/2018,F,18,Urban,LE3,Together,3,0,Services,Health,No,No,96795,2,3.87,3.29
29/04/2018,F,17,Urban,LE3,Together,2,1,Teacher,Teacher,No,No,99689,3,4.34,3.67
29/04/2018,F,19,Urban,LE3,Together,1,4,At_home,Services,No,No,84910,5,3.94,3.31
29/04/2018,F,17,Urban,GT3,Together,3,2,At_home,Teacher,Yes,No,82446,2,4.04,3.26
29/04/2018,F,17,Rural,GT3,Together,3,4,At_home,Farmer,No,No,43346,3,2.78,2.46
29/04/2018,F,18,Urban,LE3,Together,3,2,Other,Farmer,No,No,120517,4,3.97,3.25
29/04/2018,F,19,Urban,GT3,Together,0,2,Health,Services,No,No,69142,4,3.82,3.27
29/04/2018,F,19,Rural,GT3,Together,4,2,Other,Farmer,No,No,61070,3,3.53,2.85
29/04/2018,F,19,Urban,GT3,Apart,4,2,Other,Business,No,No,92087,5,3.58,3.05
29/04/2018,M,18,Urban,GT3,Together,1,1,Other,Services,No,Yes,93752,3,2.93,2.3
29/04/2018,F,18,Urban,LE3,Together,0,2,Health,Business,No,No,80635,1,4.15,3.41
29/04/2018,F,18,Rural,LE3,Together,1,2,Other,Farmer,No,No,52218,3,3.95,3.26
29/04/2018,M,18,Urban,GT3,Together,4,1,Services,Services,No,No,116873,3,3.84,3.44
29/04/2018,F,18,Rural,GT3,Together,2,1,At_home,Business,No,No,77965,4,3.95,3.16
29/04/2018,M,19,Urban,LE3,Together,1,1,At_home,Farmer,No,No,84724,5,2.99,2.1
29/04/2018,M,17,Rural,GT3,Together,1,2,Teacher,Health,Yes,No,61351,3,4.95,4.13
29/04/2018,F,19,Urban,LE3,Together,1,3,Services,Health,No,No,101433,2,4.41,3.8
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Teacher,Yes,No,44261,4,4.2,3.23
29/04/2018,F,18,Rural,GT3,Apart,2,1,At_home,Health,Yes,No,48479,4,4.76,4.11
29/04/2018,F,17,Rural,GT3,Apart,4,1,Other,Business,No,No,60804,3,3.94,3.18
29/04/2018,M,19,Urban,LE3,Together,2,2,Teacher,Health,Yes,Yes,102245,2,3.62,2.91
29/04/2018,M,19,Urban,GT3,Together,3,4,Teacher,Services,No,No,92827,3,3.98,3.58
29/04/2018,M,17,Urban,GT3,Apart,1,0,At_home,Services,No,No,112368,2,4.79,4.18
29/04/2018,F,18,Urban,GT3,Together,0,3,Services,Services,No,No,109700,4,3.22,2.46
29/04/2018,F,18,Urban,LE3,Together,2,2,Teacher,Health,No,No,87040,2,4.78,4.34
29/04/2018,F,19,Rural,LE3,Together,1,1,At_home,Health,No,No,49477,3,2.92,2.32
29/04/2018,M,17,Urban,GT3,Together,1,2,Services,Teacher,No,No,86127,1,4.15,3.73
29/04/2018,F,18,Rural,GT3,Together,4,1,At_home,Farmer,No,No,66182,1,4.46,4.03
29/04/2018,M,18,Rural,GT3,Together,2,4,At_home,Teacher,Yes,No,61049,2,4.22,3.62
29/04/2018,F,19,Rural,GT3,Together,1,2,Services,Business,No,No,54527,3,4.48,3.75
29/04/2018,M,18,Urban,GT3,Apart,1,2,Services,Services,No,No,82473,5,3.72,2.96
29/04/2018,F,17,Rural,GT3,Together,1,2,Services,Health,Yes,No,46709,1,2.97,2.41
29/04/2018,M,19,Urban,GT3,Together,4,3,At_home,Farmer,No,No,118974,4,4.48,3.64
29/04/2018,F,19,Rural,GT3,Together,1,2,Teacher,Farmer,No,No,72464,3,5.0,4.44
29/04/2018,M,17,Rural,GT3,Together,1,0,Health,Health,Yes,No,43714,3,3.69,2.75
29/04/2018,F,19,Rural,LE3,Together,2,2,Health,Teacher,Yes,No,69208,1,4.24,3.54
29/04/2018,F,18,Rural,GT3,Together,1,1,At_home,Farmer,Yes,No,61945,5,3.26,2.41
29/04/2018,M,18,Urban,GT3,Together,1,3,At_home,Teacher,No,No,91568,4,3.21,2.59
29/04/2018,F,17,Urban,GT3,Together,1,0,Teacher,Health,No,No,79147,5,3.87,3.14
29/04/2018,F,18,Rural,GT3,Together,1,2,Services,Teacher,No,Yes,46267,4,3.33,2.58
29/04/2018,M,17,Urban,GT3,Together,0,1,At_home,Services,Yes,No,106514,1,3.86,3.05
29/04/2018,M,17,Rural,LE3,Together,0,4,Other,Health,No,No,56452,3,5.0,4.44
29/04/2018,F,18,Urban,GT3,Together,3,2,Services,Health,No,No,85136,4,3.34,2.94
29/04/2018,M,17,Urban,GT3,Together,0,2,At_home,Farmer,No,No,97579,3,4.02,3.32
29/04/2018,F,18,Urban,GT3,Together,3,4,Other,Farmer,No,No,111516,2,2.66,2.42
29/04/2018,M,19,Urban,LE3,Together,3,2,Teacher,Farmer,No,No,91446,2,4.14,3.7
29/04/2018,F,19,Rural,GT3,Apart,2,4,Other,Services,No,Yes,59524,1,3.34,2.96
29/04/2018,M,17,Rural,GT3,Together,1,0,At_home,Services,No,No,43188,1,3.99,3.48
29/04/2018,F,18,Rural,GT3,Together,0,2,Health,Business,Yes,No,63587,1,3.97,3.29
29/04/2018,F,18,Rural,GT3,Together,3,3,At_home,Health,No,No,80837,2,3.89,3.58
29/04/2018,F,19,Rural,LE3,Together,2,4,Health,Farmer,No,No,40560,4,3.18,2.66
29/04/2018,F,19,Rural,LE3,Together,2,1,Teacher,Health,No,No,78227,5,3.62,2.86
29/04/2018,M,18,Urban,GT3,Together,0,4,Teacher,Teacher,No,No,101397,1,3.95,3.47
29/04/2018,F,17,Rural,GT3,Apart,4,2,Services,Services,No,No,56657,5,3.64,3.03
29/04/2018,M,19,Urban,LE3,Together,0,4,Services,Business,No,No,103082,5,4.71,4.21
29/04/2018,M,17,Urban,GT3,Apart,1,2,Health,Teacher,No,No,88840,2,3.83,3.23
29/04/2018,M,17,Rural,GT3,Together,2,1,Health,Health,No,No,76430,4,3.15,2.43
29/04/2018,M,19,Urban,LE3,Together,0,4,Teacher,Services,Yes,No,105397,2,4.08,3.52
29/04/2018,F,17,Urban,LE3,Together,2,4,Other,Farmer,No,No,86324,1,2.21,2.29
29/04/2018,F,17,Urban,GT3,Together,3,2,Health,Teacher,No,No,105247,2,5.0,4.39
29/04/2018,M,18,Urban,GT3,Apart,3,0,Health,Services,No,No,97558,2,2.68,2.34
29/04/2018,M,17,Rural,GT3,Together,3,1,Other,Health,Yes,No,59943,2,4.38,3.7
29/04/2018,F,18,Urban,LE3,Together,2,2,Services,Health,Yes,Yes,114460,1,4.28,3.62
29/04/2018,M,19,Urban,GT3,Together,2,0,Services,Teacher,Yes,No,116986,1,3.07,2.67
29/04/2018,M,19,Rural,GT3,Together,0,2,Health,Teacher,Yes,Yes,69514,2,4.16,3.18
29/04/2018,M,18,Urban,GT3,Together,2,2,Services,Teacher,Yes,No,90372,2,3.35,2.67
29/04/2018,F,19,Rural,GT3,Together,1,3,Services,Business,No,No,42631,5,3.69,3.01
29/04/2018,F,17,Urban,GT3,Together,1,0,Services,Farmer,Yes,No,71472,4,4.11,3.25
29/04/2018,M,17,Rural,GT3,Together,1,2,Teacher,Services,No,No,56955,5,3.77,3.17
29/04/2018,M,17,Rural,GT3,Together,2,2,At_home,Health,No,No,65802,4,3.15,2.45
29/04/2018,F,19,Rural,GT3,Together,2,3,Health,Health,Yes,No,39872,4,4.07,3.06
29/04/2018,F,17,Rural,LE3,Together,4,2,Health,Farmer,No,No,72547,2,3.66,3.32
29/04/2018,M,19,Rural,GT3,Apart,1,2,Teacher,Teacher,No,No,73341,5,3.73,3.0
29/04/2018,F,17,Urban,LE3,Together,4,3,At_home,Teacher,No,No,98691,4,3.77,3.26
29/04/2018,M,18,Urban,LE3,Together,3,4,At_home,Health,Yes,No,124250,4,2.93,2.48
29/04/2018,M,19,Urban,GT3,Together,2,3,Teacher,Farmer,Yes,Yes,79753,1,3.07,2.5
29/04/2018,F,19,Rural,GT3,Together,2,4,Other,Health,No,No,36833,4,3.42,2.88
29/04/2018,M,17,Urban,LE3,Together,0,3,Other,Teacher,Yes,No,103696,2,4.07,3.37
29/04/2018,F,19,Urban,GT3,Together,3,3,At_home,Services,No,No,88645,3,3.2,2.67
29/04/2018,M,19,Urban,GT3,Together,2,1,Other,Teacher,Yes,No,114584,1,4.57,3.98
29/04/2018,M,18,Urban,GT3,Together,4,2,Other,Services,No,No,115441,3,3.93,3.41
29/04/2018,F,18,Urban,GT3,Together,2,2,Other,Business,Yes,No,115024,2,4.04,3.39
29/04/2018,M,17,Rural,LE3,Together,3,1,At_home,Farmer,No,No,83317,3,3.58,2.85
29/04/2018,F,18,Rural,LE3,Together,3,2,Other,Business,Yes,No,55062,4,2.76,2.24
29/04/2018,M,17,Rural,LE3,Together,1,1,Health,Teacher,No,No,39635,3,4.15,3.48
29/04/2018,M,17,Rural,GT3,Together,1,3,At_home,Farmer,Yes,No,50064,5,3.33,2.44
29/04/2018,M,17,Urban,GT3,Apart,2,2,Teacher,Teacher,No,No,84940,2,2.83,2.72
29/04/2018,F,19,Urban,GT3,Together,2,2,Other,Farmer,No,No,110169,5,3.26,2.52
29/04/2018,M,18,Urban,GT3,Together,1,4,Services,Farmer,No,No,83111,3,3.75,3.3
29/04/2018,F,17,Urban,GT3,Together,3,2,At_home,Teacher,Yes,No,124131,5,2.25,2.0
29/04/2018,M,18,Rural,GT3,Together,2,2,Teacher,Teacher,No,No,64739,1,3.58,3.09
29/04/2018,F,17,Urban,GT3,Together,4,2,Health,Farmer,Yes,Yes,127746,3,4.46,3.71
29/04/2018,M,18,Urban,GT3,Together,3,4,Teacher,Farmer,No,No,97793,5,3.82,3.29
29/04/2018,F,18,Rural,GT3,Together,2,2,Other,Teacher,Yes,No,53146,4,4.58,4.26
29/04/2018,F,17,Rural,GT3,Together,4,3,Services,Teacher,No,Yes,78677,3,3.54,2.94
29/04/2018,F,19,Rural,GT3,Together,2,1,Other,Health,Yes,No,35760,1,4.55,3.7
29/04/2018,F,18,Rural,GT3,Apart,3,2,Teacher,Health,Yes,No,63022,4,2.93,2.18
29/04/2018,F,19,Rural,GT3,Together,1,1,At_home,Health,No,No,35612,3,4.19,3.46
29/04/2018,F,19,Urban,LE3,Together,1,3,Services,Business,No,No,106008,4,3.73,3.17
29/04/2018,M,17,Rural,LE3,Together,2,4,Services,Farmer,No,No,62265,3,4.68,4.3
29/04/2018,M,17,Urban,LE3,Together,2,3,Teacher,Services,No,No,75530,3,3.53,3.0
29/04/2018,F,17,Rural,GT3,Together,2,3,Other,Business,No,No,44551,2,3.12,2.92
29/04/2018,F,18,Rural,GT3,Together,2,2,Teacher,Farmer,No,No,63394,5,4.13,3.28
29/04/2018,F,17,Urban,GT3,Together,1,3,Services,Services,Yes,No,112987,3,4.87,4.42
29/04/2018,M,17,Rural,LE3,Together,4,2,Teacher,Health,Yes,No,47560,1,3.95,3.46
29/04/2018,M,18,Rural,GT3,Together,2,3,Services,Services,No,No,53561,5,3.77,3.28
29/04/2018,M,18,Urban,LE3,Together,2,1,Other,Teacher,No,No,80103,2,3.01,2.45
29/04/2018,F,17,Rural,GT3,Together,2,0,At_home,Teacher,No,No,59090,5,4.42,3.49
29/04/2018,M,17,Urban,LE3,Together,3,2,At_home,Farmer,No,No,97921,5,3.77,2.93
29/04/2018,M,17,Rural,LE3,Together,4,2,Teacher,Business,No,No,87233,3,4.26,3.72
29/04/2018,M,17,Rural,GT3,Together,2,1,Services,Health,No,No,37781,1,3.93,3.44
29/04/2018,M,19,Rural,GT3,Together,0,3,At_home,Farmer,No,No,42330,3,5.0,4.68
29/04/2018,F,19,Rural,GT3,Together,2,0,Services,Health,Yes,No,40257,1,3.44,2.8
29/04/2018,M,17,Rural,GT3,Together,2,1,Other,Teacher,No,No,69956,1,3.46,2.82
29/04/2018,F,19,Rural,GT3,Together,3,3,Teacher,Business,No,No,78831,4,4.46,3.9
29/04/2018,M,18,Urban,GT3,Together,1,2,Services,Business,No,No,85615,3,4.47,3.63
29/04/2018,M,19,Rural,GT3,Together,4,3,Teacher,Teacher,No,No,45881,2,4.5,4.08
29/04/2018,M,19,Urban,GT3,Together,2,2,Services,Services,No,No,76847,5,3.79,3.17
29/04/2018,M,17,Rural,GT3,Apart,4,4,Services,Business,Yes,No,84367,4,3.93,3.18
29/04/2018,M,19,Urban,GT3,Together,0,2,Other,Services,Yes,No,87110,2,2.92,2.22
29/04/2018,M,19,Urban,GT3,Together,3,0,Teacher,Health,No,No,117336,3,3.7,3.25
29/04/2018,F,19,Rural,GT3,Together,4,2,Health,Business,No,No,61314,1,3.98,3.62
29/04/2018,M,19,Urban,LE3,Together,4,1,Services,Teacher,No,No,115118,3,3.98,3.47
29/04/2018,F,18,Urban,GT3,Apart,0,4,Services,Services,No,No,104931,3,3.31,2.63
29/04/2018,F,17,Urban,LE3,Together,1,1,At_home,Health,Yes,No,113924,4,3.09,2.4
29/04/2018,F,17,Urban,GT3,Together,2,2,Teacher,Health,No,No,97966,2,4.48,3.81
29/04/2018,M,18,Urban,GT3,Together,0,1,Health,Business,Yes,No,109023,4,4.38,3.32
29/04/2018,M,19,Urban,GT3,Apart,0,4,Other,Business,No,No,76320,2,3.65,3.19
29/04/2018,M,18,Rural,GT3,Together,1,2,Health,Farmer,No,No,32216,4,4.47,3.68
29/04/2018,M,19,Urban,GT3,Together,2,4,Other,Farmer,No,No,100564,5,4.41,3.51
29/04/2018,F,18,Rural,GT3,Together,2,0,Health,Business,No,No,73469,1,2.71,2.44
29/04/2018,M,17,Urban,GT3,Together,0,1,Health,Farmer,No,No,89401,1,3.73,3.28
29/04/2018,M,17,Rural,GT3,Together,1,1,Teacher,Teacher,No,Yes,41780,1,4.67,4.17
29/04/2018,F,17,Rural,GT3,Together,2,4,At_home,Teacher,No,No,45694,5,2.77,2.37
29/04/2018,F,19,Urban,LE3,Together,2,4,Health,Farmer,No,No,79809,5,2.86,2.48
29/04/2018,F,19,Rural,GT3,Together,0,0,Services,Business,No,No,41562,1,4.21,3.29
29/04/2018,M,18,Rural,GT3,Apart,1,0,Services,Teacher,No,No,62441,1,4.64,4.11
29/04/2018,M,18,Rural,LE3,Together,4,3,Services,Health,No,No,85539,2,3.62,2.98
29/04/2018,M,17,Rural,GT3,Together,4,1,At_home,Business,No,Yes,46929,2,3.49,3.12
29/04/2018,M,19,Urban,LE3,Together,4,1,Health,Services,No,No,114617,3,2.7,2.37
29/04/2018,M,18,Rural,GT3,Apart,3,0,Other,Services,No,No,54244,4,3.61,2.87
29/04/2018,M,19,Rural,GT3,Together,1,0,Other,Business,No,No,62879,2,2.84,2.32
29/04/2018,M,19,Rural,LE3,Together,2,1,Teacher,Farmer,No,No,79179,2,3.57,2.99
29/04/2018,M,17,Urban,GT3,Together,2,0,At_home,Teacher,No,No,86116,2,4.65,3.92
29/04/2018,M,17,Rural,LE3,Together,2,2,Health,Teacher,No,No,57418,2,2.96,2.71
29/04/2018,F,19,Rural,GT3,Together,1,4,Services,Business,No,No,45707,5,3.64,3.02
29/04/2018,F,19,Urban,GT3,Together,2,2,At_home,Health,No,No,92765,3,4.36,3.67
29/04/2018,F,19,Urban,LE3,Together,2,3,At_home,Farmer,Yes,No,110895,2,3.3,2.72
29/04/2018,M,19,Urban,GT3,Together,0,0,Health,Health,Yes,No,78100,4,4.07,3.15
29/04/2018,M,17,Rural,LE3,Together,3,3,Teacher,Business,No,No,63867,2,4.33,3.61
29/04/2018,M,18,Rural,GT3,Together,0,2,Teacher,Business,No,No,68971,5,3.85,2.95
29/04/2018,F,17,Rural,GT3,Together,1,3,Teacher,Health,No,No,31208,1,3.86,3.41
29/04/2018,F,18,Rural,GT3,Together,0,1,Services,Services,No,Yes,69085,1,3.09,2.74
29/04/2018,M,19,Rural,LE3,Together,1,4,Services,Business,No,No,30036,3,3.54,2.74
29/04/2018,F,18,Urban,GT3,Together,0,1,Health,Farmer,Yes,No,83212,1,3.91,3.27
29/04/2018,M,17,Rural,GT3,Together,4,2,Teacher,Health,No,No,56252,2,2.56,2.21
29/04/2018,M,17,Rural,LE3,Together,2,4,Health,Services,No,No,54725,5,2.34,2.0
29/04/2018,F,19,Rural,LE3,Together,2,2,Teacher,Health,No,No,42006,3,3.7,3.13
29/04/2018,F,17,Rural,GT3,Together,1,2,At_home,Services,No,No,54059,2,4.05,3.31
29/04/2018,F,19,Rural,GT3,Together,2,4,Other,Services,No,No,40347,1,3.86,3.31
29/04/2018,F,17,Rural,GT3,Together,3,2,Other,Farmer,Yes,No,72171,4,2.75,2.17
29/04/2018,M,17,Rural,GT3,Together,2,0,Teacher,Business,Yes,No,63517,2,4.52,4.13
29/04/2018,F,19,Rural,GT3,Apart,3,4,Health,Services,No,No,64274,4,3.87,3.22
29/04/2018,M,18,Rural,GT3,Together,4,1,Services,Business,No,No,78577,4,4.43,3.61
29/04/2018,F,17,Urban,GT3,Together,3,4,Teacher,Farmer,No,No,107648,3,3.38,2.83
29/04/2018,M,18,Urban,LE3,Together,2,1,Teacher,Business,No,No,79118,5,3.97,3.17
29/04/2018,F,17,Urban,LE3,Apart,1,3,Services,Teacher,No,No,87910,1,4.14,3.5
29/04/2018,M,17,Rural,GT3,Together,2,2,Teacher,Services,Yes,No,48083,1,4.45,3.62
29/04/2018,F,17,Urban,GT3,Together,2,4,At_home,Farmer,Yes,No,88187,2,4.4,3.74
29/04/2018,M,17,Urban,GT3,Together,3,2,Services,Health,No,No,80424,1,3.28,2.75
29/04/2018,F,18,Urban,GT3,Together,3,0,At_home,Farmer,No,No,106641,3,3.72,3.3
29/04/2018,M,18,Urban,LE3,Together,3,3,Other,Services,No,No,114750,1,3.46,2.98
29/04/2018,M,17,Rural,GT3,Together,3,1,Services,Farmer,Yes,No,55918,2,3.89,3.33
29/04/2018,M,17,Urban,GT3,Together,0,3,Services,Health,Yes,No,88154,1,2.87,2.59
29/04/2018,M,18,Rural,GT3,Together,0,4,Health,Teacher,No,No,36992,5,2.77,2.36
29/04/2018,F,19,Rural,GT3,Together,1,2,Health,Services,No,No,64001,4,5.0,4.51
29/04/2018,M,19,Rural,GT3,Together,4,3,Services,Services,No,No,87757,4,5.0,4.64
29/04/2018,F,18,Urban,GT3,Together,3,1,Other,Farmer,No,No,94546,4,4.56,4.07
29/04/2018,M,17,Rural,GT3,Together,2,2,Teacher,Business,No,No,76524,5,4.11,3.49
29/04/2018,M,17,Rural,GT3,Together,3,2,Health,Business,No,No,43019,3,4.3,3.64
29/04/2018,F,19,Rural,LE3,Together,3,3,Other,Health,No,No,41304,2,4.31,3.89
29/04/2018,F,19,Rural,LE3,Together,4,0,Other,Teacher,No,No,61832,5,4.88,4.39
29/04/2018,M,18,Urban,GT3,Together,3,3,Health,Teacher,No,No,102791,2,3.48,3.14
29/04/2018,F,19,Urban,GT3,Together,2,0,Teacher,Farmer,No,No,85022,3,3.31,2.68
29/04/2018,F,18,Urban,GT3,Together,2,3,Health,Farmer,No,No,85350,5,3.79,3.18
29/04/2018,M,19,Rural,GT3,Apart,1,0,Other,Business,No,No,41818,1,4.19,3.5
29/04/2018,F,19,Urban,GT3,Together,2,4,At_home,Teacher,Yes,No,108617,3,3.63,2.93
29/04/2018,F,19,Urban,GT3,Together,2,1,Health,Teacher,No,No,78962,4,3.44,2.9
29/04/2018,F,17,Rural,GT3,Together,1,2,Other,Teacher,Yes,No,34854,5,4.73,3.96
29/04/2018,M,17,Urban,GT3,Together,3,1,Health,Health,Yes,No,114307,3,3.26,2.69
29/04/2018,F,17,Urban,GT3,Together,2,3,Other,Health,Yes,No,77944,3,4.75,4.18
29/04/2018,M,19,Rural,GT3,Together,4,2,Teacher,Farmer,Yes,No,67327,5,4.43,3.62
29/04/2018,M,18,Urban,LE3,Together,1,3,Other,Business,No,No,73244,4,5.0,4.59
29/04/2018,M,18,Urban,GT3,Apart,2,1,Services,Services,No,No,97720,4,5.0,4.36
29/04/2018,M,18,Rural,GT3,Together,2,3,At_home,Business,No,Yes,60090,3,4.04,3.41
29/04/2018,F,18,Rural,GT3,Together,0,0,Other,Health,No,No,59359,2,5.0,4.43
29/04/2018,F,17,Rural,LE3,Together,2,1,Health,Health,No,No,42855,3,4.13,3.14
29/04/2018,F,17,Rural,LE3,Together,1,2,Health,Farmer,No,No,31601,5,4.06,3.36
29/04/2018,M,19,Rural,LE3,Together,1,0,Other,Services,No,No,61952,5,3.93,2.98
29/04/2018,M,19,Rural,GT3,Together,1,1,Services,Teacher,No,No,35690,5,3.52,2.97
29/04/2018,M,18,Rural,GT3,Together,1,4,Other,Services,No,Yes,42521,4,4.29,3.7
29/04/2018,F,17,Rural,LE3,Together,3,4,Teacher,Services,Yes,No,74610,1,4.55,4.3
29/04/2018,M,18,Rural,GT3,Together,0,3,Services,Services,No,No,35483,5,2.89,2.39
29/04/2018,F,19,Rural,GT3,Together,2,1,Other,Farmer,No,No,43058,5,5.0,4.26
29/04/2018,F,19,Urban,LE3,Together,3,1,At_home,Health,No,Yes,93704,2,4.86,4.39
29/04/2018,M,18,Urban,GT3,Together,2,3,Services,Teacher,No,No,80565,2,3.42,2.78
29/04/2018,F,19,Urban,GT3,Together,4,1,Other,Services,Yes,No,128856,3,4.17,3.59
29/04/2018,M,18,Rural,GT3,Together,3,4,At_home,Teacher,Yes,No,77256,3,3.77,3.0
